,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate (%),Broadband (%),GEO ID
2452,"Hamilton County, Tennessee",354589.0,39.5,50273.0,29711.0,50043.0,14.112958946837042,0.83979273,0500000US47065
2453,"Hardeman County, Tennessee",25784.0,40.5,36686.0,16938.0,4664.0,18.088737201365188,0.5888325,0500000US47069
2454,"Loudon County, Tennessee",51024.0,47.1,55431.0,30177.0,6923.0,13.568124804013797,0.6423983,0500000US47105
2455,"Polk County, Tennessee",16722.0,44.9,42307.0,24247.0,2802.0,16.756368855400073,0.62758619,0500000US47139
2456,"Rutherford County, Tennessee",298456.0,33.1,62149.0,27932.0,34716.0,11.63186533358351,0.86232877,0500000US47149
2457,"Smith County, Tennessee",19279.0,41.2,44275.0,23015.0,2681.0,13.90632294206131,0.5766871,0500000US47159
2458,"White County, Tennessee",26394.0,43.4,37654.0,19867.0,4562.0,17.284231264681367,0.58119661,0500000US47185
2459,"Wilson County, Tennessee",128874.0,40.2,66123.0,31155.0,11712.0,9.087946366218167,0.89967757,0500000US47189
2460,"Sullivan County, Tennessee",156519.0,44.7,42251.0,25946.0,25508.0,16.297062976379863,0.83043021,0500000US47163
2461,"Unicoi County, Tennessee",17830.0,45.9,36576.0,21374.0,3502.0,19.64105440269209,0.50335574,0500000US47171
2462,"Warren County, Tennessee",40210.0,40.1,36765.0,21339.0,8548.0,21.25839343446904,0.56739813,0500000US47177
2463,"Washington County, Tennessee",126437.0,39.8,44180.0,27334.0,20127.0,15.918599776964022,0.85897809,0500000US47179
2464,"Weakley County, Tennessee",33776.0,38.1,36550.0,19699.0,6383.0,18.898034107058265,0.62890625,0500000US47183
2465,"Benton County, Tennessee",16154.0,46.5,33702.0,21282.0,3566.0,22.075027856877554,0.56153846,0500000US47005
2466,"Bledsoe County, Tennessee",14413.0,44.5,40450.0,21402.0,2735.0,18.975924512592798,0.40384617,0500000US47007
2467,"Campbell County, Tennessee",39824.0,43.5,35377.0,21282.0,8071.0,20.266673362796304,0.55232561,0500000US47013
2468,"Cannon County, Tennessee",13839.0,41.7,47457.0,24595.0,2317.0,16.742539200809308,0.58196718,0500000US47015
2469,"Coffee County, Tennessee",54074.0,40.2,46614.0,24748.0,8111.0,14.999815068239819,0.56437767,0500000US47031
2470,"Fayette County, Tennessee",39336.0,44.8,57919.0,30471.0,5602.0,14.241407362212732,0.58892131,0500000US47047
2471,"Hancock County, Tennessee",6605.0,44.6,29619.0,19396.0,1652.0,25.0113550340651,0.38095239,0500000US47067
2472,"Hawkins County, Tennessee",56402.0,44.2,38728.0,22141.0,10737.0,19.036558987269956,0.59274191,0500000US47073
2473,"Johnson County, Tennessee",17846.0,45.7,32994.0,19183.0,4030.0,22.58209122492435,0.56521738,0500000US47091
2474,"Lincoln County, Tennessee",33543.0,43.3,42153.0,24029.0,5578.0,16.629401067286768,0.5763889,0500000US47103
2475,"Macon County, Tennessee",23239.0,38.6,35533.0,20666.0,4235.0,18.223675717543784,0.56149733,0500000US47111
2476,"Moore County, Tennessee",6302.0,45.1,51671.0,31479.0,480.0,7.616629641383688,0.55172414,0500000US47127
2477,"Robertson County, Tennessee",68575.0,38.7,57424.0,26441.0,7661.0,11.171709806780896,0.77745378,0500000US47147
2478,"Franklin County, Tennessee",41397.0,41.5,46882.0,25637.0,5918.0,14.29572191221586,0.57336956,0500000US47051
2479,"Blount County, Tennessee",127135.0,43.2,51172.0,28334.0,16196.0,12.739214221103552,0.81994599,0500000US47009
2480,"Cheatham County, Tennessee",39713.0,40.5,56150.0,25673.0,4966.0,12.504721375871881,0.63466668,0500000US47021
2481,"Carter County, Tennessee",56500.0,44.4,34625.0,21001.0,13432.0,23.773451327433627,0.62582058,0500000US47019
2482,"Grainger County, Tennessee",22942.0,44.2,40088.0,20966.0,4253.0,18.53805248016738,0.40659341,0500000US47057
2483,"Giles County, Tennessee",29024.0,43.1,43925.0,22994.0,4498.0,15.497519294377067,0.61328125,0500000US47055
2484,"Lauderdale County, Tennessee",26497.0,38.0,35551.0,17178.0,5451.0,20.57214024229158,0.59677416,0500000US47097
2485,"Lawrence County, Tennessee",42591.0,39.6,41522.0,19879.0,7688.0,18.05076189805358,0.59844559,0500000US47099
2486,"Madison County, Tennessee",97887.0,37.9,44496.0,24600.0,19100.0,19.51229478888923,0.81073326,0500000US47113
2487,"Marion County, Tennessee",28355.0,43.2,45366.0,23807.0,5045.0,17.792276494445424,0.58361775,0500000US47115
2488,"Overton County, Tennessee",21995.0,42.6,36052.0,19961.0,4241.0,19.281654921573086,0.609375,0500000US47133
2489,"Pickett County, Tennessee",5071.0,49.8,39313.0,21300.0,936.0,18.457897850522578,0.56862742,0500000US47137
2490,"Sumner County, Tennessee",175730.0,39.6,61584.0,30669.0,16911.0,9.62328572241507,0.8651979,0500000US47165
2491,"Wayne County, Tennessee",16713.0,41.9,34299.0,18702.0,2882.0,17.244061509004965,0.61313868,0500000US47181
2492,"Trousdale County, Tennessee",8773.0,37.5,41776.0,22863.0,1152.0,13.13119799384475,0.5,0500000US47169
2493,"Williamson County, Tennessee",212161.0,39.0,103543.0,48482.0,9704.0,4.573884927012976,0.93635672,0500000US47187
2494,"Bedford County, Tennessee",46854.0,37.2,47117.0,22953.0,7828.0,16.70721816707218,0.54619563,0500000US47003
2495,"Clay County, Tennessee",7684.0,47.6,30801.0,17667.0,2018.0,26.262363352420614,0.62711865,0500000US47027
2496,"Greene County, Tennessee",68520.0,44.3,38266.0,21960.0,11422.0,16.669585522475188,0.77582914,0500000US47059
2497,"Cumberland County, Tennessee",58178.0,50.5,40994.0,23668.0,9129.0,15.691498504589363,0.57999998,0500000US47035
2498,"Shelby County, Tennessee",937847.0,35.3,48415.0,28117.0,191520.0,20.42124141784321,0.77417153,0500000US47157
2499,"Van Buren County, Tennessee",5675.0,47.2,43631.0,20672.0,1083.0,19.083700440528634,0.43636364,0500000US47175
2500,"Claiborne County, Tennessee",31566.0,42.7,35428.0,20184.0,6768.0,21.44079072419692,0.55681819,0500000US47025
2501,"Henderson County, Tennessee",27889.0,41.2,42711.0,21344.0,5365.0,19.23697515149342,0.56481481,0500000US47077
2502,"Hickman County, Tennessee",24502.0,40.9,39333.0,20936.0,4523.0,18.459717574075587,0.60000002,0500000US47081
2503,"Humphreys County, Tennessee",18281.0,42.1,40998.0,23498.0,3299.0,18.04605874952136,0.61714286,0500000US47085
2504,"Jefferson County, Tennessee",52887.0,43.2,45641.0,23724.0,7001.0,13.237657647436988,0.60697675,0500000US47089
2505,"Putnam County, Tennessee",75565.0,36.0,37802.0,23337.0,16843.0,22.28941970488983,0.79014075,0500000US47141
2506,"Sequatchie County, Tennessee",14654.0,43.0,51312.0,22744.0,2073.0,14.146308175242254,0.45736435,0500000US47153
2507,"Sevier County, Tennessee",95523.0,42.4,44473.0,23298.0,14396.0,15.070715953225925,0.82514673,0500000US47155
2508,"Stewart County, Tennessee",13248.0,43.6,44090.0,22680.0,2489.0,18.78774154589372,0.52173913,0500000US47161
2509,"Hardin County, Texas",55993.0,39.3,56131.0,29693.0,6669.0,11.910417373600271,0.54034227,0500000US48199
2510,"Haskell County, Texas",5806.0,43.4,43529.0,21120.0,958.0,16.500172235618326,0.48979592,0500000US48207
2511,"Howard County, Texas",36491.0,36.7,50855.0,22994.0,4344.0,11.90430517113809,0.55844152,0500000US48227
2512,"Leon County, Texas",16966.0,44.7,44875.0,27096.0,2741.0,16.15584109395261,0.55199999,0500000US48289
2513,"Mills County, Texas",4887.0,47.3,46318.0,24858.0,703.0,14.38510333537958,0.40476188,0500000US48333
2514,"Montague County, Texas",19406.0,44.0,46592.0,26278.0,2948.0,15.191177986189839,0.61988306,0500000US48337
2515,"Newton County, Texas",14187.0,43.5,40180.0,20800.0,2202.0,15.521251850285473,0.50588232,0500000US48351
2516,"Panola County, Texas",23574.0,38.7,49704.0,26205.0,3510.0,14.889284805293968,0.58048785,0500000US48365
2517,"Reeves County, Texas",14791.0,35.4,49390.0,18992.0,1617.0,10.932323710364411,0.58749998,0500000US48389
2518,"Sabine County, Texas",10429.0,52.1,33561.0,20876.0,2057.0,19.72384696519321,0.46067417,0500000US48403
2519,"Sherman County, Texas",3067.0,39.8,54961.0,25358.0,448.0,14.607107923051842,0.80000001,0500000US48421
2520,"Swisher County, Texas",7541.0,35.6,37883.0,18878.0,1525.0,20.222782124386686,0.60000002,0500000US48437
2521,"Hunt County, Texas",90322.0,37.9,49319.0,23942.0,16430.0,18.190474081619097,0.85083634,0500000US48231
2522,"Camp County, Texas",12670.0,36.8,41811.0,21069.0,2191.0,17.29281767955801,0.47572815,0500000US48063
2523,"Hansford County, Texas",5532.0,34.9,40678.0,21989.0,1017.0,18.383947939262473,0.57575756,0500000US48195
2524,"Guadalupe County, Texas",150889.0,36.7,66187.0,29300.0,15774.0,10.454042375521079,0.89152551,0500000US48187
2525,"Clay County, Texas",10369.0,46.0,46863.0,27593.0,1539.0,14.842318449223647,0.56140351,0500000US48077
2526,"Hartley County, Texas",5821.0,39.8,64427.0,20676.0,347.0,5.9611750558323315,0.60000002,0500000US48205
2527,"Hill County, Texas",35098.0,42.5,45970.0,23342.0,5967.0,17.000968716166163,0.51903117,0500000US48217
2528,"Limestone County, Texas",23480.0,39.5,40356.0,21093.0,4671.0,19.89352640545145,0.5925925999999999,0500000US48293
2529,"Nacogdoches County, Texas",65411.0,30.6,41482.0,22589.0,14894.0,22.769870511076117,0.82158387,0500000US48347
2530,"Parmer County, Texas",9871.0,34.1,50410.0,21876.0,1676.0,16.979029480295814,0.4642857,0500000US48369
2531,"Parker County, Texas",125963.0,39.6,70608.0,33367.0,11339.0,9.001849749529624,0.85025018,0500000US48367
2532,"Presidio County, Texas",7191.0,41.4,26486.0,15329.0,1893.0,26.324572382144346,0.51282048,0500000US48377
2533,"Val Verde County, Texas",48976.0,31.7,44609.0,20160.0,9849.0,20.10984972231297,0.48802394,0500000US48465
2534,"Culberson County, Texas",2257.0,41.2,33125.0,16763.0,660.0,29.24235711120957,0.6111111,0500000US48109
2535,"Ector County, Texas",155744.0,30.3,59528.0,27728.0,18882.0,12.123741524553113,0.88111496,0500000US48135
2536,"Garza County, Texas",6739.0,40.1,53832.0,20635.0,646.0,9.585991986941682,0.39393941,0500000US48169
2537,"Glasscock County, Texas",1420.0,38.3,64886.0,32885.0,165.0,11.619718309859154,0.41666669,0500000US48173
2538,"Grimes County, Texas",27358.0,40.4,49745.0,23585.0,4444.0,16.243877476423716,0.45145631,0500000US48185
2539,"Travis County, Texas",1176584.0,33.6,68350.0,38820.0,159948.0,13.594269512419002,0.87222868,0500000US48453
2540,"Collin County, Texas",914075.0,36.5,90124.0,41609.0,62439.0,6.830839920137844,0.93116724,0500000US48085
2541,"Angelina County, Texas",87700.0,36.8,46472.0,21974.0,16222.0,18.49714937286203,0.85792398,0500000US48005
2542,"Collingsworth County, Texas",3026.0,39.8,46348.0,21356.0,445.0,14.705882352941176,0.56,0500000US48087
2543,"Cottle County, Texas",1498.0,47.6,33534.0,20566.0,364.0,24.299065420560748,0.64285713,0500000US48101
2544,"Hays County, Texas",194843.0,31.3,62815.0,29253.0,28737.0,14.74879774998332,0.8602581,0500000US48209
2545,"Lamb County, Texas",13368.0,35.6,43712.0,21760.0,2686.0,20.09275882704967,0.59836066,0500000US48279
2546,"Lipscomb County, Texas",3495.0,35.0,59583.0,29995.0,361.0,10.32904148783977,0.44,0500000US48295
2547,"Matagorda County, Texas",36744.0,37.2,44896.0,23294.0,7464.0,20.31352057478772,0.3935743,0500000US48321
2548,"Pecos County, Texas",15804.0,36.2,50543.0,19088.0,1580.0,9.99746899519109,0.56565654,0500000US48371
2549,"Robertson County, Texas",16727.0,41.4,52189.0,23337.0,2505.0,14.975787648711664,0.5,0500000US48395
2550,"Rockwall County, Texas",90414.0,37.2,93269.0,38933.0,5222.0,5.775654212843143,0.9264589,0500000US48397
2551,"Rusk County, Texas",53026.0,38.5,49270.0,23521.0,7576.0,14.287330743408894,0.55826557,0500000US48401
2552,"Taylor County, Texas",135371.0,32.2,49161.0,25419.0,20783.0,15.352623530889186,0.77659035,0500000US48441
2553,"Throckmorton County, Texas",1541.0,48.2,37279.0,27732.0,259.0,16.80726800778715,0.21428572,0500000US48447
2554,"Trinity County, Texas",14481.0,48.5,37398.0,20369.0,2643.0,18.251501968096125,0.45038167,0500000US48455
2555,"Walker County, Texas",70818.0,35.2,41456.0,17194.0,12653.0,17.866926487616144,0.836752,0500000US48471
2556,"Wood County, Texas",43315.0,48.1,48038.0,25955.0,5580.0,12.882373311785756,0.52737749,0500000US48499
2557,"Bandera County, Texas",21316.0,52.0,56413.0,29177.0,3467.0,16.264777631825858,0.53591162,0500000US48019
2558,"Aransas County, Texas",24832.0,49.6,44601.0,29999.0,4344.0,17.49355670103093,0.52755904,0500000US48007
2559,"Childress County, Texas",7064.0,32.8,40432.0,18694.0,1124.0,15.911664779161947,0.47457626,0500000US48075
2560,"Cochran County, Texas",2932.0,33.5,37500.0,19195.0,717.0,24.454297407912687,0.52380949,0500000US48079
2561,"Coke County, Texas",3238.0,49.1,42500.0,24623.0,516.0,15.935762816553428,0.61538458,0500000US48081
2562,"Comal County, Texas",129100.0,42.2,73655.0,35841.0,11827.0,9.161115414407437,0.88347703,0500000US48091
2563,"Coryell County, Texas",75818.0,31.2,50865.0,21171.0,8174.0,10.781081009786595,0.88562238,0500000US48099
2564,"Hemphill County, Texas",4152.0,35.1,68679.0,29470.0,363.0,8.742774566473988,0.61764705,0500000US48211
2565,"Houston County, Texas",22849.0,44.6,33552.0,17884.0,4833.0,21.151910368068624,0.36601308,0500000US48225
2566,"Moore County, Texas",22016.0,30.5,52469.0,21372.0,3677.0,16.701489825581394,0.59230769,0500000US48341
2567,"Navarro County, Texas",48239.0,38.9,45103.0,22152.0,8913.0,18.476751176434007,0.52127659,0500000US48349
2568,"Potter County, Texas",121230.0,33.6,41852.0,21941.0,24720.0,20.390992328631526,0.72054434,0500000US48375
2569,"San Augustine County, Texas",8403.0,48.9,32394.0,21066.0,1982.0,23.58681423301202,0.5,0500000US48405
2570,"Scurry County, Texas",17346.0,35.6,54565.0,24140.0,1988.0,11.46085552865214,0.60317457,0500000US48415
2571,"Shackelford County, Texas",3348.0,42.0,46685.0,24296.0,586.0,17.50298685782557,0.5625,0500000US48417
2572,"Starr County, Texas",63420.0,28.8,27133.0,13167.0,21968.0,34.638915168716494,0.57575756,0500000US48427
2573,"Stonewall County, Texas",1084.0,51.9,46786.0,28063.0,143.0,13.191881918819188,0.66666663,0500000US48433
2574,"Upton County, Texas",3575.0,33.7,52750.0,25290.0,630.0,17.622377622377623,0.44999999,0500000US48461
2575,"Bastrop County, Texas",80306.0,38.8,59185.0,25172.0,10322.0,12.853335989838866,0.84621704,0500000US48021
2576,"Brown County, Texas",37787.0,41.0,43062.0,24040.0,5913.0,15.648238812289941,0.59666669,0500000US48049
2577,"Hall County, Texas",3102.0,43.2,31324.0,20022.0,673.0,21.695680206318503,0.51724136,0500000US48191
2578,"Bee County, Texas",32729.0,35.2,45415.0,17504.0,4926.0,15.05087231507226,0.58115184,0500000US48025
2579,"Franklin County, Texas",10639.0,42.9,43967.0,23642.0,1582.0,14.86981859197293,0.44329894,0500000US48159
2580,"Frio County, Texas",19110.0,31.3,37382.0,16833.0,3227.0,16.886446886446887,0.60869563,0500000US48163
2581,"Crane County, Texas",4836.0,32.1,63935.0,24582.0,551.0,11.393713813068652,0.59375,0500000US48103
2582,"Lampasas County, Texas",20473.0,41.8,54467.0,26405.0,2429.0,11.864406779661017,0.52542377,0500000US48281
2583,"McCulloch County, Texas",8145.0,43.5,42367.0,23398.0,1296.0,15.911602209944752,0.65789473,0500000US48307
2584,"Mason County, Texas",4122.0,48.9,40949.0,24519.0,518.0,12.566715186802522,0.40909091,0500000US48319
2585,"Dickens County, Texas",2224.0,43.2,43088.0,24171.0,345.0,15.512589928057555,0.5,0500000US48125
2586,"Lee County, Texas",16850.0,41.3,55741.0,26740.0,2251.0,13.359050445103858,0.50427347,0500000US48287
2587,"Tarrant County, Texas",1983675.0,34.2,62532.0,30857.0,264575.0,13.337618309450892,0.87773424,0500000US48439
2588,"Anderson County, Texas",57747.0,39.1,42313.0,17466.0,6935.0,12.009281867456318,0.47428569,0500000US48001
2589,"Ellis County, Texas",164092.0,36.0,67371.0,28612.0,17014.0,10.368573726933672,0.91779292,0500000US48139
2590,"Jackson County, Texas",14756.0,39.2,58504.0,26809.0,1962.0,13.296286256438059,0.5840708,0500000US48239
2591,"Kerr County, Texas",50761.0,47.8,48698.0,28484.0,6760.0,13.31731053367743,0.5022831,0500000US48265
2592,"Milam County, Texas",24479.0,41.5,41768.0,22911.0,3845.0,15.707340986151396,0.56923079,0500000US48331
2593,"Comanche County, Texas",13492.0,44.4,42419.0,22751.0,2407.0,17.84020160094871,0.48387095,0500000US48093
2594,"Falls County, Texas",17289.0,39.2,38834.0,17755.0,3917.0,22.65602406154202,0.54198474,0500000US48145
2595,"Brooks County, Texas",7251.0,31.8,24794.0,13549.0,2781.0,38.35333057509309,0.72131151,0500000US48047
2596,"Austin County, Texas",29292.0,40.9,62614.0,30101.0,3891.0,13.283490372798033,0.54958677,0500000US48015
2597,"Kenedy County, Texas",564.0,29.8,24800.0,13705.0,140.0,24.822695035460992,0.25,0500000US48261
2598,"Nueces County, Texas",358484.0,35.1,53317.0,26780.0,58409.0,16.293335267403844,0.84423375,0500000US48355
2599,"Colorado County, Texas",20913.0,43.4,50241.0,26689.0,2466.0,11.791708506670492,0.56875002,0500000US48089
2600,"San Patricio County, Texas",66867.0,35.1,53332.0,24613.0,10061.0,15.046285910837932,0.71236539,0500000US48409
2601,"Rains County, Texas",11246.0,47.6,48308.0,23976.0,1462.0,13.000177841010137,0.49484536,0500000US48379
2602,"Randall County, Texas",130552.0,35.6,65564.0,32922.0,12247.0,9.380936331883081,0.90407652,0500000US48381
2603,"Real County, Texas",3358.0,54.3,36493.0,20873.0,657.0,19.565217391304348,0.64516127,0500000US48385
2604,"San Saba County, Texas",5851.0,40.9,40301.0,22481.0,897.0,15.330712698683985,0.63934427,0500000US48411
2605,"Schleicher County, Texas",3122.0,35.2,63432.0,28112.0,320.0,10.249839846252403,0.5,0500000US48413
2606,"Sterling County, Texas",1139.0,42.4,50000.0,25675.0,185.0,16.242317822651447,0.80000001,0500000US48431
2607,"Zavala County, Texas",12152.0,30.8,25988.0,13105.0,4318.0,35.53324555628703,0.56122446,0500000US48507
2608,"Calhoun County, Texas",21821.0,37.7,58788.0,26909.0,3409.0,15.622565418633426,0.51282048,0500000US48057
2609,"Carson County, Texas",6033.0,41.1,67010.0,31788.0,381.0,6.315266036797613,0.67500001,0500000US48065
2610,"Foard County, Texas",1414.0,48.6,50000.0,26034.0,78.0,5.516265912305516,0.25,0500000US48155
2611,"Freestone County, Texas",19646.0,40.6,45890.0,24060.0,3122.0,15.891275577725745,0.51408452,0500000US48161
2612,"Goliad County, Texas",7510.0,46.4,56737.0,30075.0,1215.0,16.178428761651134,0.56521738,0500000US48175
2613,"Hamilton County, Texas",8220.0,46.4,46611.0,26522.0,1273.0,15.48661800486618,0.56321836,0500000US48193
2614,"Hardeman County, Texas",3990.0,43.6,37995.0,21517.0,548.0,13.734335839598998,0.4074074,0500000US48197
2615,"Mitchell County, Texas",8774.0,34.6,52194.0,19741.0,496.0,5.653065876453157,0.53968257,0500000US48335
2616,"Titus County, Texas",32664.0,34.0,46980.0,21090.0,6193.0,18.959710996816067,0.47290641,0500000US48449
2617,"Briscoe County, Texas",1591.0,46.4,42500.0,23199.0,220.0,13.827781269641735,0.55000001,0500000US48045
2618,"Lavaca County, Texas",19859.0,43.9,51708.0,29946.0,2030.0,10.222065562213606,0.56069362,0500000US48285
2619,"Liberty County, Texas",79884.0,35.8,48344.0,22153.0,11781.0,14.74763406940063,0.78975677,0500000US48291
2620,"Terry County, Texas",12755.0,34.6,42441.0,21938.0,1590.0,12.465699725597805,0.46913582,0500000US48445
